amenity,lat,lon,name,category,amnt_id
restaurant,49.264492,-123.101166,Rumpus Room,Food,2380
casino,49.28554,-123.0402,Casino Slots & Gaming Floor at Hastings Racecourse,Leisure,2381
bicycle_rental,49.275562,-123.10275,Creekside Park North,Transportation,2382
cafe,49.28759,-123.12162,Tim Hortons,Food,2383
fast_food,49.286617,-123.120964,Triple O's,Food,2384
restaurant,49.287548,-123.12104,Heritage Asian Eatery,Food,2385
restaurant,49.287365,-123.12167,Indian Delicacy,Food,2386
restaurant,49.287666,-123.121895,Symphonie,Food,2387
cafe,49.249466,-123.11565,Tim Hortons,Food,2388
cafe,49.263683,-123.23934,The Original Beanery,Food,2389
restaurant,49.250134,-123.076515,Do Chay,Food,2390
cafe,49.257797,-123.10092,Kind Cafe,Food,2391
bank,49.258835,-123.10137,G&F Financial Group,Business,2392
cafe,49.26334,-123.13265,Fufú Café,Food,2393
cafe,49.28579,-123.12691,Castella Cheesecake,Food,2394
restaurant,49.285587,-123.12381,Market by Jean-Georges,Food,2395
restaurant,49.286934,-123.124664,Freshii,Food,2396
restaurant,49.27977,-123.12993,Joe's Grill,Food,2397
fast_food,49.27952,-123.130104,Vera's Burger Shack,Food,2398
cafe,49.278755,-123.130104,Molli Cafe,Food,2399
cafe,49.280384,-123.130936,Starbucks,Food,2400
restaurant,49.239746,-123.02994,Sushi Taku,Food,2401
bank,49.234196,-123.03559,Vancity,Business,2402
restaurant,49.265045,-123.02427,Knight & Day Restaurant,Food,2403
bank,49.257854,-123.034065,BMO,Business,2404
restaurant,49.248234,-123.1009,Boiling Point,Food,2405
restaurant,49.24909,-123.1014,Zakkushi Dining on Main,Food,2406
cafe,49.25198,-123.10077,Hayan Mug,Food,2407
restaurant,49.251884,-123.10076,Sushi Main,Food,2408
cafe,49.246323,-123.101425,KingSize Bubble Tea & Games,Food,2409
restaurant,49.246468,-123.10141,Trilussa Pizza & Pane,Food,2410
fast_food,49.246864,-123.101395,Freshslice Pizza,Food,2411
restaurant,49.247818,-123.100914,Rocky Mountain Flatbread,Food,2412
restaurant,49.24796,-123.10091,The Reef,Food,2413
restaurant,49.24609,-123.10103,The Shameful Tiki Room,Food,2414
restaurant,49.246433,-123.10102,GRUB,Food,2415
cafe,49.241882,-123.10166,Matchstick,Food,2416
restaurant,49.258682,-123.10088,Hyde Restaurant & Lounge,Food,2417
fast_food,49.259422,-123.100876,Dairy Queen,Food,2418
restaurant,49.259583,-123.10087,Marutama Ramen,Food,2419
restaurant,49.261036,-123.10177,Dock Lunch,Food,2420
restaurant,49.26379,-123.10071,Soil Restaurant,Food,2421
restaurant,49.263447,-123.1165,Benkei Ramen,Food,2422
restaurant,49.263096,-123.116806,Hokkaido Ramen Santouka,Food,2423
restaurant,49.263153,-123.104744,Indochine Kitchen + Bar,Food,2424
restaurant,49.263187,-123.10621,Bogo Korean Kitchen,Food,2425
restaurant,49.266365,-123.10458,Tacofino Ocho,Food,2426
cafe,49.308422,-123.04206,JJ Bean Coffee Roasters,Food,2427
restaurant,49.31008,-123.04172,Mumbai Masala,Food,2428
bank,49.308475,-123.04081,TD Canada Trust,Business,2429
cafe,49.308716,-123.04239,Starbucks,Food,2430
cafe,49.31205,-123.079544,The Green Moustache Organic Café,Food,2431
restaurant,49.31222,-123.07719,Il Castello Pizzeria,Food,2432
restaurant,49.310608,-123.08027,Burgoo Bistro,Food,2433
restaurant,49.310684,-123.0802,Anatoli Souvlaki,Food,2434
restaurant,49.310833,-123.080025,The District Brasserie,Food,2435
fast_food,49.31023,-123.0836,McDonald's,Food,2436
cafe,49.30998,-123.082794,CACAO 70 Sweet House,Food,2437
restaurant,49.311913,-123.07833,Kokoro Tokyo Mazesoba,Food,2438
restaurant,49.312363,-123.07931,Colosseum Pizza,Food,2439
cafe,49.26364,-123.12208,Tony's Coffee,Food,2440
fast_food,49.263805,-123.18544,Mac Falafel,Food,2441
restaurant,49.255424,-123.11534,Tokyo John,Food,2442
bar,49.284744,-123.11451,One Under Vancouver,Nightlife,2443
bar,49.289795,-123.12126,TAP shack Eatery,Nightlife,2444
cafe,49.2324,-123.025505,Sharetea,Food,2445
cafe,49.255608,-123.11493,TTOB,Food,2446
restaurant,49.255264,-123.114944,Indian Junction Bar & Grill,Food,2447
restaurant,49.255413,-123.11495,Pho Xe Lua 24,Food,2448
restaurant,49.255535,-123.11494,Café Gloucester,Food,2449
fast_food,49.270397,-123.10599,Subway,Food,2450
bank,49.26996,-123.10616,Scotiabank,Business,2451
cafe,49.269688,-123.10635,The Bubble Tea Shop,Food,2452
cafe,49.269463,-123.10638,Blenz Coffee,Food,2453
bank,49.26949,-123.10682,BMO Bank of Montreal,Business,2454
restaurant,49.26872,-123.11099,Clubhouse Japanese Restaurant,Food,2455
restaurant,49.264637,-123.115074,Pepper Lunch,Food,2456
cafe,49.264233,-123.11449,Starbucks,Food,2457
restaurant,49.263836,-123.11379,Uma Sushi,Food,2458
restaurant,49.26308,-123.12642,Johnny Rockets,Food,2459
restaurant,49.270798,-123.14669,Annalena,Food,2460
restaurant,49.270596,-123.14771,Cacao,Food,2461
cafe,49.281277,-123.04649,Tim Hortons,Food,2462
restaurant,49.280987,-123.02601,The Workshop Vegetarian Cafe,Food,2463
bar,49.26391,-123.10552,33 Brewing Experiment,Nightlife,2464
bar,49.26391,-123.105316,33 Acres Brewing,Nightlife,2465
cafe,49.285336,-123.11222,Sciué,Food,2466
cafe,49.27011,-123.10919,JJ Bean,Food,2467
restaurant,49.266094,-123.24304,5 Tastes,Food,2468
fast_food,49.26579,-123.24322,Vera's Burgers,Food,2469
fast_food,49.265915,-123.24317,Subway,Food,2470
fast_food,49.266468,-123.243385,A&W,Food,2471
fast_food,49.266457,-123.243484,Pizza Garden,Food,2472
restaurant,49.312477,-123.07775,Sushi Bella,Food,2473
cafe,49.287685,-123.1205,Caffè Artigiano,Food,2474
cafe,49.27928,-123.116936,Starbucks,Food,2475
cafe,49.277256,-123.11874,Starbucks,Food,2476
cafe,49.27681,-123.11484,Starbucks,Food,2477
fast_food,49.280834,-123.03051,McDonald's,Food,2478
pub,49.280952,-123.02384,Oscar's Pub,Nightlife,2479
cafe,49.28099,-123.048836,Chatime,Food,2480
restaurant,49.262962,-123.0986,The Black Lodge,Food,2481
restaurant,49.2822,-123.102745,La Mezcaleria,Food,2482
restaurant,49.27013,-123.06943,La Mezcaleria,Food,2483
cafe,49.25826,-123.10088,JJ Bean,Food,2484
restaurant,49.264347,-123.17723,Thai Basil,Food,2485
bicycle_rental,49.261147,-123.097435,11th & Kingsway,Transportation,2486
bicycle_rental,49.285816,-123.137886,Cardero & Pendrell,Transportation,2487
restaurant,49.249268,-123.0745,Ashiana Tandoori,Food,2488
restaurant,49.31319,-123.084145,5 de mayo Mexican food,Food,2489
cafe,49.235706,-123.18551,Q Coffee,Food,2490
cafe,49.27209,-123.134964,Siegel's Bagels,Food,2491
fast_food,49.257988,-123.168564,Subway,Food,2492
fast_food,49.244568,-123.15379,Subway,Food,2493
bank,49.264046,-123.2118,TD Canada Trust,Business,2494
restaurant,49.264206,-123.168625,Pho Japolo,Food,2495
restaurant,49.27054,-123.14737,Rocky Mountain Flatbread Co.,Food,2496
restaurant,49.256325,-123.184944,Jethro's Fine Grub,Food,2497
cafe,49.25614,-123.18552,Tim Hortons,Food,2498
restaurant,49.255978,-123.18492,Kuma,Food,2499
restaurant,49.22082,-123.0661,Grand Chinese Hotpot,Food,2500
restaurant,49.26006,-123.10134,Maizal RMF,Food,2501
cafe,49.283066,-123.116455,Tim Hortons,Food,2502
pub,49.309822,-123.073586,Finch and Barley,Nightlife,2503
bicycle_rental,49.277706,-123.09173,Princess & Union,Transportation,2504
bar,49.309593,-123.07305,North Point Tasting Room,Nightlife,2505
ice_cream,49.284817,-123.124756,Perverted Ice-Cream,Food,2506
place_of_worship,49.28105,-123.130486,Central Presbyterian Church,Attraction,2507
restaurant,49.288704,-123.13082,The Captain's Boil,Food,2508
restaurant,49.28863,-123.13067,Ramen Koika,Food,2509
bank,49.27935,-123.099945,BMO,Business,2510
bicycle_rental,49.264233,-123.07386,7th & Woodland,Transportation,2511
fast_food,49.263332,-123.13292,Subway,Food,2512
fast_food,49.263332,-123.132835,Panago,Food,2513
restaurant,49.28051,-123.131676,Samurai,Food,2514
restaurant,49.263695,-123.13643,Shin Ju,Food,2515
cafe,49.270206,-123.136375,Pedro's Organic Coffee House,Food,2516
restaurant,49.23936,-123.065575,Western Lake,Food,2517
restaurant,49.25789,-123.11459,Shiro Japanese Restaurant,Food,2518
cafe,49.256634,-123.24003,Field House Cafe,Food,2519
fast_food,49.28842,-123.13986,Nat's New York Pizzeria,Food,2520
restaurant,49.28837,-123.139946,Kitaya,Food,2521
cafe,49.28191,-123.10566,Lost + Found Cafe,Food,2522
pub,49.278927,-123.12313,The Beaver Taphouse,Nightlife,2523
cafe,49.28125,-123.08528,Prototype Coffee,Food,2524
cafe,49.28585,-123.127,Prime's Thai Tea,Food,2525
restaurant,49.29067,-123.13391,Nero Belgian Waffle Bar,Food,2526
fast_food,49.28008,-123.13095,Beetbox,Food,2527
pub,49.278015,-123.099594,Brickhouse,Nightlife,2528
cafe,49.247894,-123.089966,Eclettico Art & Coffee,Food,2529
restaurant,49.247826,-123.09036,Grand View Szechuan Restaurant,Food,2530
restaurant,49.247135,-123.09037,Egg & Co.,Food,2531
bank,49.20581,-123.0313,Scotiabank,Business,2532
bank,49.206593,-123.03066,TD Canada Trust,Business,2533
restaurant,49.20592,-123.02988,Sushi Mura,Food,2534
restaurant,49.231636,-123.155846,Chi Noodle Bar,Food,2535
cafe,49.231094,-123.15586,Chatime,Food,2536
restaurant,49.234474,-123.1562,Baoguette Vietnamese Bistro,Food,2537
restaurant,49.23479,-123.15934,La Vita,Food,2538
restaurant,49.23478,-123.159096,Sofra Mediterranean Kitchen,Food,2539
bank,49.234474,-123.16017,BlueShore Financial,Business,2540
cafe,49.234695,-123.15381,Chase Tea,Food,2541
restaurant,49.234406,-123.15294,Chef Hung Taiwanese Beef Noodle,Food,2542
restaurant,49.264374,-123.13675,Mixxbao Taiwanese Fusion,Food,2543
restaurant,49.258545,-123.13852,Breakfast Table,Food,2544
restaurant,49.263508,-123.141624,Suika Japanese Restaurant,Food,2545
restaurant,49.26366,-123.15357,Z&W Shanghai Kitchen,Food,2546
restaurant,49.263668,-123.15418,Temaki Sushi,Food,2547
cafe,49.230606,-123.09082,Off the Grid Waffle Cafe,Food,2548
restaurant,49.269184,-123.04536,East One Seafood Restaurant,Food,2549
cafe,49.270576,-123.148056,Be Fresh Market,Food,2550
restaurant,49.258625,-123.02754,Triple O’s,Food,2551
cafe,49.273056,-123.15746,Kitsilano Beach Cafe,Food,2552
restaurant,49.27949,-123.11436,Triple O’s,Food,2553
cafe,49.231926,-123.11687,Starbucks,Food,2554
restaurant,49.259735,-123.13923,The Stable House Bistro,Food,2555
restaurant,49.284714,-123.12321,COAST Restaurant,Food,2556
restaurant,49.281487,-123.05621,Sushi Nanaimo,Food,2557
fast_food,49.27885,-123.11569,McDonald's,Food,2558
restaurant,49.268173,-123.14727,Romer's,Food,2559
restaurant,49.26816,-123.14651,Bibo,Food,2560
restaurant,49.26816,-123.1464,Ramen Danbo,Food,2561
fast_food,49.26817,-123.146996,Noodle Box,Food,2562
restaurant,49.26317,-123.1206,Pacific Poke,Food,2563
cafe,49.25969,-123.0439,Starbucks,Food,2564
cafe,49.258602,-123.03071,Starbucks,Food,2565
restaurant,49.25843,-123.030685,Boston Pizza,Food,2566
restaurant,49.281315,-123.048355,Bao Chau,Food,2567
cafe,49.282146,-123.11855,Tim Hortons,Food,2568
restaurant,49.27534,-123.12112,Bistro Sakana,Food,2569
restaurant,49.275246,-123.12077,Minami Yaletown,Food,2570
restaurant,49.275597,-123.12031,Hula,Food,2571
restaurant,49.26205,-123.03325,SushiHolic,Food,2572
bank,49.24137,-123.05746,RBC,Business,2573
fast_food,49.241524,-123.05777,Subway,Food,2574
cafe,49.24453,-123.125725,Second Cup,Food,2575
cafe,49.245842,-123.12694,Bean Around the World,Food,2576
clock,49.285145,-123.114006,Birks Clock,Attraction,2577
restaurant,49.257256,-123.08955,Les Faux Bourgeois,Food,2578
fast_food,49.274128,-123.12187,Jugo Juice,Food,2579
restaurant,49.2741,-123.121956,Salsa and Agave Mexican Grill,Food,2580
fast_food,49.274036,-123.12226,Subway,Food,2581
fast_food,49.274017,-123.122345,DQ Orange Julius,Food,2582
restaurant,49.250557,-123.07731,Po Kong,Food,2583
fast_food,49.27987,-123.10688,Blazing Sushi,Food,2584
restaurant,49.281254,-123.0274,Just Waffles,Food,2585
restaurant,49.22797,-123.09088,Indochine Kitchen + Bar,Food,2586
restaurant,49.227013,-123.090904,So Hyang Korean Cuisine,Food,2587
restaurant,49.251335,-123.1273,Sabra Kosher Bakery & Restaurant,Food,2588
restaurant,49.231487,-123.119125,Peninsula Seafood Restaurant,Food,2589
bank,49.232227,-123.11937,BMO Bank of Montreal,Business,2590
bank,49.23149,-123.11859,Scotiabank,Business,2591
restaurant,49.22575,-123.10117,Main Kabab Hut,Food,2592
bank,49.269375,-123.104485,RBC,Business,2593
restaurant,49.269375,-123.10408,Hon's Wonton House,Food,2594
cafe,49.27006,-123.10349,Boba Essence,Food,2595
cafe,49.27038,-123.10091,Railtown Café,Food,2596
restaurant,49.279175,-123.09735,Kokomo,Food,2597
restaurant,49.27957,-123.099495,Rhinofish Noodle Bar,Food,2598
ice_cream,49.280464,-123.09862,Umaluna Dairy-Free Gelato,Food,2599
cafe,49.280254,-123.09883,Aubade Coffee,Food,2600
bar,49.280445,-123.09768,La Boqueria,Nightlife,2601
restaurant,49.28046,-123.098145,Kissa Tanto,Food,2602
restaurant,49.28185,-123.10417,Pidgin,Food,2603
restaurant,49.282646,-123.10453,Bauhaus,Food,2604
library,49.26125,-123.24919,Computer Science Reading Room,Leisure,2605
marketplace,49.242607,-123.10435,Vancouver Farmers Market,Leisure,2606
marketplace,49.283062,-123.04235,Vancouver Farmers Market,Leisure,2607
bicycle_rental,49.26197,-123.09734,10th & Kingsway,Transportation,2608
cafe,49.257156,-123.12179,Willow Cafe & Bakery,Food,2609
fast_food,49.279198,-123.11678,Big G,Food,2610
restaurant,49.279167,-123.116745,Sushi Bros,Food,2611
fast_food,49.2791,-123.11663,Brooklyn NYC Pizzeria,Food,2612
bank,49.274323,-123.12114,RBC,Business,2613
fast_food,49.2859,-123.11229,A&W,Food,2614
fast_food,49.285908,-123.11197,Subway,Food,2615
cafe,49.28586,-123.11186,Jugo Juice,Food,2616
cafe,49.28833,-123.112686,Coal Harbour Cafe,Food,2617
cafe,49.272137,-123.133804,GI Gelato & Coffee House,Food,2618
library,49.228737,-123.11687,Multimedia Library AFV,Leisure,2619
cafe,49.290737,-123.134,Comebuy Bubble Tea,Food,2620
restaurant,49.291492,-123.1352,Pacific Poke,Food,2621
restaurant,49.26121,-123.09761,Sprezzatura,Food,2622
restaurant,49.26472,-123.10063,Como Taperia,Food,2623
bank,49.26426,-123.17105,G&F Financial Group,Business,2624
cafe,49.26423,-123.16943,Kung Fu Tea,Food,2625
restaurant,49.264244,-123.17031,Great Wall Mongolian BBQ,Food,2626
cafe,49.263935,-123.167915,Baroness Bubble Tea,Food,2627
cafe,49.263958,-123.20959,YiFang Taiwan Fruit Tea,Food,2628
cafe,49.26373,-123.211525,Starbucks,Food,2629
cafe,49.264404,-123.18008,Storm City Coffee,Food,2630
restaurant,49.264393,-123.1783,Jun Sushi,Food,2631
ice_cream,49.264057,-123.17722,720 Sweets & Etc.,Food,2632
restaurant,49.26435,-123.17655,Strike,Food,2633
restaurant,49.264355,-123.17693,Colony,Food,2634
cafe,49.264317,-123.17378,Starbucks,Food,2635
cafe,49.264015,-123.17295,Cartems Donuts,Food,2636
cafe,49.232944,-123.03325,BlackBall Taiwanese Dessert,Food,2637
cafe,49.309505,-123.07941,Caffè Artigiano,Food,2638
cafe,49.31076,-123.07936,InTea,Food,2639
fast_food,49.287598,-123.11914,Assembli,Food,2640
cafe,49.274525,-123.12242,Caffé Artigiano,Food,2641
restaurant,49.274803,-123.12299,Simply Thai,Food,2642
cafe,49.275257,-123.12361,JJBean,Food,2643
cafe,49.275574,-123.1234,Glory Juice,Food,2644
cafe,49.275738,-123.12373,Coo Coo Coffee,Food,2645
cafe,49.272602,-123.06974,Abruzzo Capuccino Bar,Food,2646
restaurant,49.272266,-123.06975,LIVIA Forno e Vino,Food,2647
cafe,49.27244,-123.06975,Cafe Du Soleil,Food,2648
restaurant,49.25323,-123.089745,Oka-San Kitchen,Food,2649
restaurant,49.25496,-123.089676,Pho Long Restaurant,Food,2650
restaurant,49.288998,-123.13942,Centro,Food,2651
restaurant,49.271812,-123.19048,Brock House Restaurant,Food,2652
restaurant,49.281162,-123.12186,Smak,Food,2653
pub,49.26825,-123.1686,Darby's Public House & Liqour Store,Nightlife,2654
restaurant,49.27881,-123.12816,Patterson Wonton House,Food,2655
cafe,49.283173,-123.10946,Revolver,Food,2656
restaurant,49.257877,-123.100945,Seiza Japanese Cuisine,Food,2657
fast_food,49.264168,-123.13833,Fresh Slice,Food,2658
restaurant,49.28149,-123.07777,Axum Ethiopian Restaurant,Food,2659
restaurant,49.232666,-123.02397,Kingsway Sushi,Food,2660
restaurant,49.263676,-123.130684,Raga,Food,2661
restaurant,49.263626,-123.12985,Tojos,Food,2662
cafe,49.263596,-123.12853,Chiffon Patisserie,Food,2663
cafe,49.26161,-123.138275,Rangoli,Food,2664
restaurant,49.289093,-123.13227,Tri's Restaurant,Food,2665
restaurant,49.289417,-123.12815,Tri Family Place,Food,2666
bank,49.281208,-123.10244,Pigeon Park Savings,Business,2667
restaurant,49.269447,-123.10616,Pho Quynh Express,Food,2668
cafe,49.288567,-123.13925,Coffee Bogo,Food,2669
car_rental,49.283176,-123.12132,Avis,Transportation,2670
cafe,49.279865,-123.12768,Elysian Coffee Roasters,Food,2671
fast_food,49.233143,-123.090065,Camy's Pizza,Food,2672
restaurant,49.233322,-123.09012,Koon Bo Seafood Restaurant,Food,2673
restaurant,49.264538,-123.1849,Dharma Kitchen,Food,2674
restaurant,49.264175,-123.18468,Dijon,Food,2675
cafe,49.27321,-123.06931,Turk's,Food,2676
bar,49.26581,-123.10057,Brassneck Tasting Room,Nightlife,2677
bar,49.284264,-123.06725,Slow Hand Tasting Room,Nightlife,2678
restaurant,49.263058,-123.05689,Trocadero Pizza & Steak House,Food,2679
restaurant,49.273705,-123.06937,Havana,Food,2680
restaurant,49.287426,-123.12888,Dae Bak Bon Ga,Food,2681
restaurant,49.312584,-123.14264,Prospect Point Cafe,Food,2682
fast_food,49.282433,-123.12442,Japadog,Food,2683
cafe,49.287704,-123.113335,Starbucks,Food,2684
restaurant,49.311535,-123.08015,Thai House Restaurant,Food,2685
cafe,49.269394,-123.14098,Café Prado,Food,2686
bank,49.268368,-123.15966,RBC,Business,2687
restaurant,49.268078,-123.1573,Browns Social House,Food,2688
bank,49.28101,-123.05174,CIBC,Business,2689
restaurant,49.268234,-123.16698,The Naam,Food,2690
spa,49.266308,-123.1381,Miraj Hammam Spa,Leisure,2691
fast_food,49.263367,-123.13429,Domino's Pizza,Food,2692
restaurant,49.26372,-123.13478,Boston Pizza,Food,2693
clock,49.242027,-123.11293,Lions Clock,Attraction,2694
restaurant,49.25854,-123.11492,The Firewood Café,Food,2695
restaurant,49.258904,-123.11525,Tropika,Food,2696
cafe,49.254078,-123.115005,Starbucks,Food,2697
theatre,49.270798,-123.1363,The Improv Center,Attraction,2698
restaurant,49.268074,-123.156906,Hi Nippon,Food,2699
bar,49.307747,-123.07124,House of Funk Tasting Room,Nightlife,2700
restaurant,49.289265,-123.12694,Kiku Sushi Restaurant,Food,2701
cafe,49.312244,-123.056946,S'wich Cafe,Food,2702
restaurant,49.260902,-123.138275,Fiore,Food,2703
restaurant,49.260193,-123.13895,Café Crêpe,Food,2704
cafe,49.25918,-123.13891,Bean Around The World,Food,2705
cafe,49.258743,-123.13897,Phoscao Cafe,Food,2706
bank,49.258133,-123.13847,Prospera Credit Union,Business,2707
cafe,49.258625,-123.13851,Bump n Grind Cafe,Food,2708
cafe,49.25884,-123.24809,Bean Around The World,Food,2709
bank,49.232613,-123.032524,TD Canada Trust,Business,2710
bureau_de_change,49.2854,-123.11642,Vancouver Bullion & Currency Exchange,Business,2711
restaurant,49.277775,-123.12752,Firecrust Custom Salads + Pizzas,Food,2712
restaurant,49.289165,-123.13222,The Holy Crab,Food,2713
restaurant,49.27165,-123.13486,Edible Canada,Food,2714
fast_food,49.250977,-123.12709,Subway,Food,2715
restaurant,49.248524,-123.12563,Osaka Sushi,Food,2716
restaurant,49.310158,-123.079056,Nook Restaurant,Food,2717
restaurant,49.264416,-123.18107,The Eatery,Food,2718
fast_food,49.28433,-123.11781,Carl's Jr.,Food,2719
ice_cream,49.286674,-123.12831,Yogen Früz,Food,2720
cafe,49.266586,-123.13541,Innocent Coffee,Food,2721
cafe,49.272175,-123.13515,JJBean,Food,2722
cafe,49.272583,-123.13548,Petit Ami,Food,2723
cafe,49.272964,-123.13487,The Blue Parrot Coffee,Food,2724
fast_food,49.272762,-123.13543,La Tortilleria,Food,2725
fast_food,49.272717,-123.13526,Phoenix Fast Food,Food,2726
fast_food,49.272743,-123.13522,OMI Teriyaki & Sushi,Food,2727
fast_food,49.272774,-123.13516,Curry 2 U,Food,2728
fast_food,49.272816,-123.13509,Celine's Fish & Chips,Food,2729
cafe,49.27242,-123.134636,à la mode,Food,2730
cafe,49.267147,-123.09039,Kafka,Food,2731
restaurant,49.257732,-123.13908,The Rise Eatery,Food,2732
bank,49.24892,-123.185074,TD Canada Trust,Business,2733
bank,49.248913,-123.18534,RBC,Business,2734
cafe,49.284386,-123.108635,Starbucks,Food,2735
restaurant,49.26315,-123.12163,Meat & Bread,Food,2736
fast_food,49.21068,-123.10281,Triple-O's,Food,2737
cafe,49.25159,-123.12727,Pallet Coffee Roasters,Food,2738
arts_centre,49.266727,-123.09676,Aurora Digitalis,Attraction,2739
arts_centre,49.266697,-123.09671,Hfour,Attraction,2740
ice_cream,49.28616,-123.127495,D'oro Gelato e Caffè,Food,2741
restaurant,49.28478,-123.11688,Joyeaux Café and Restaurant,Food,2742
restaurant,49.275635,-123.135284,Ten Ten Tapas,Food,2743
cafe,49.291492,-123.13566,The Spot Cafe,Food,2744
restaurant,49.28822,-123.12651,TurF,Food,2745
fast_food,49.28873,-123.128136,Subway,Food,2746
cafe,49.290318,-123.12894,Take Five Café,Food,2747
restaurant,49.24626,-123.10103,Kizuna,Food,2748
restaurant,49.250614,-123.1012,Sushi Mania,Food,2749
bicycle_rental,49.28487,-123.12877,Bute & Barclay,Transportation,2750
bicycle_rental,49.263954,-123.112656,8th & Yukon,Transportation,2751
bicycle_rental,49.28333,-123.12526,Smithe & Burrard,Transportation,2752
events_venue,49.268974,-123.14065,Indian Summer Festival,Nightlife,2753
restaurant,49.28191,-123.1135,White Spot,Food,2754
restaurant,49.259045,-123.13851,Bin 4 Burger Lounge,Food,2755
restaurant,49.2807,-123.13196,Stepho's Greek Restaurant,Food,2756
restaurant,49.28021,-123.131195,Denny's,Food,2757
fast_food,49.279766,-123.130486,Subway,Food,2758
theatre,49.276646,-123.14216,Bard On The Beach (Summer Only),Attraction,2759
restaurant,49.281116,-123.072845,Yolks,Food,2760
cafe,49.28113,-123.073944,Starbucks,Food,2761
cafe,49.282078,-123.081535,Casa Del Caffe,Food,2762
restaurant,49.28089,-123.085335,S2 Cafe House,Food,2763
fast_food,49.275085,-123.06931,Pizza Garden,Food,2764
restaurant,49.260994,-123.100815,Burdock & Co,Food,2765
bicycle_rental,49.275856,-123.0719,Britannia Parking Lot,Transportation,2766
cafe,49.234703,-123.15725,Bean Brothers Cafe Bistro,Food,2767
research_institute,49.25099,-123.23959,Organic Vegetables Nutrient Management Project,Business,2768
research_institute,49.250145,-123.23594,Honey Bee Pathogen Response Project- BeeCSI,Business,2769
research_institute,49.249706,-123.23689,Truffle Establishment in BC,Business,2770
research_institute,49.250572,-123.23994,Indigenous Land Based Pedagogies and Food Sovereignty in Urban Contexts,Business,2771
research_institute,49.249344,-123.2385,Participatory Variety Trial And Breeding For Canadian Organic Farmers (CANOVI),Business,2772
research_institute,49.250126,-123.24003,Identification and Characterisation of beneficial plant root-associated microbes,Business,2773
research_institute,49.249405,-123.23599,Greenhouse Gas Mitigation in Organic Blueberries,Business,2774
research_institute,49.249836,-123.23765,Ecological Pest Management for Spotted Wing Drosophila (SWD),Business,2775
research_institute,49.248608,-123.235985,Click beetle monitoring,Business,2776
research_institute,49.250843,-123.23917,Too much water or too little: Climate resilient vegetable farming,Business,2777
research_institute,49.2512,-123.24143,Passive open top chambers (OTC): cost-effective methods for climate change research,Business,2778
theatre,49.2811,-123.09837,The Rickshaw,Attraction,2779
restaurant,49.27542,-123.06926,Britianna Sushi,Food,2780
restaurant,49.27537,-123.06925,The Reef,Food,2781
fast_food,49.225334,-123.053505,Wally's Burgers,Food,2782
bank,49.28362,-123.11949,HSBC Bank Canada,Business,2783
bank,49.287056,-123.11632,HSBC,Business,2784
restaurant,49.287663,-123.11559,Rogue Kitchen & Wetbar,Food,2785
restaurant,49.30739,-123.03221,Tour de Feast,Food,2786
bus_station,49.310547,-123.08288,Lonsdale Quay Bus Loop,Transportation,2787
motorcycle_rental,49.204575,-123.12807,EagleRider,Transportation,2788
restaurant,49.263702,-123.20949,Four Olives Restaurant,Food,2789
restaurant,49.263702,-123.20959,Sun Sushi,Food,2790
restaurant,49.282616,-123.12341,JOEY Burrard,Food,2791
cafe,49.28118,-123.124275,Tim Hortons,Food,2792
restaurant,49.281593,-123.12376,Earl's,Food,2793
cafe,49.283028,-123.121574,Cafe Bellagio,Food,2794
fast_food,49.281273,-123.05622,VanCity Pizza,Food,2795
restaurant,49.276314,-123.06971,Downlow Chicken Shack,Food,2796
restaurant,49.25464,-123.11498,Viet House,Food,2797
restaurant,49.260605,-123.115395,Kirin Cambie,Food,2798
cafe,49.268524,-123.1709,Artistry Coffee Shop & Bistro,Food,2799
restaurant,49.26228,-123.04472,Vallarta's Mexican Restaurant,Food,2800
bank,49.26366,-123.20888,HSBC,Business,2801
restaurant,49.263668,-123.208725,Hime Sushi,Food,2802
cafe,49.310375,-123.08056,Nemesis,Food,2803
cafe,49.274044,-123.06936,Joe's Cafe,Food,2804
cafe,49.26968,-123.04451,Demi Bubble Tea,Food,2805
bank,49.26253,-123.11542,Vancity,Business,2806
restaurant,49.281265,-123.055336,Roundel Café,Food,2807
cafe,49.25193,-123.10116,Liberty Bakery,Food,2808
cafe,49.251686,-123.10118,Coco et Olive Café,Food,2809
bank,49.248882,-123.10128,RBC,Business,2810
bank,49.24789,-123.101364,Vancity,Business,2811
cafe,49.247696,-123.1009,Blenz,Food,2812
restaurant,49.24727,-123.100945,Alphabet City,Food,2813
restaurant,49.247055,-123.10096,Sawasdee Thai Restaurant,Food,2814
library,49.23104,-123.118576,Vancouver Public Library Oakridge Branch,Leisure,2815
cafe,49.24731,-123.10139,Continental Coffee,Food,2816
restaurant,49.268246,-123.15256,Sophies Cosmic Cafe,Food,2817
theatre,49.270443,-123.13528,Carousel Theatre,Attraction,2818
restaurant,49.2499,-123.03406,Ham & Eggman's,Food,2819
cafe,49.249462,-123.12795,Dragon Ball Tea House,Food,2820
restaurant,49.263542,-123.14637,Viet Flavour Restaurant,Food,2821
restaurant,49.26319,-123.12246,Banana Leaf on Broadway,Food,2822
cafe,49.260685,-123.03321,Tim Hortons,Food,2823
restaurant,49.263832,-123.1137,Mr. Japanese Curry,Food,2824
restaurant,49.237957,-123.0652,Viet Mama Cafe,Food,2825
