id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights
14320418,"Cozy Private suite w/ Kitchen, Convenient Location",Killarney,49.22991,-123.03154,Entire home/apt,49.0,1
14320767,Private Suite in Kitsilano,Kitsilano,49.26013,-123.16142,Private room,70.0,1
14323525,Crosstown Solarium Downtown Vancouver,Downtown,49.27956,-123.10845,Private room,82.0,1
14341031,One Bedroom Townhouse in Chinatown,Downtown Eastside,49.27595,-123.09978,Entire home/apt,150.0,4
14344440,Superb Location! Great Value!!  Hospitable Host!!,Kensington-Cedar Cottage,49.24985,-123.07383,Private room,49.0,2
14377109,DTcenter/GreatView/FreeParking/Pool/Gym/AC/30Day+,Downtown,49.2812,-123.11666,Entire home/apt,148.0,30
14387015,Charming 2 Bedroom Near The Drive,Grandview-Woodland,49.27061,-123.06371,Entire home/apt,87.0,1
14406551,"Light filled 2 Bed w/ Mountain, Water & City Views",Downtown,49.27898,-123.10809,Entire home/apt,500.0,7
14419998,Thomas Crawford House,Downtown Eastside,49.27883,-123.08753,Entire home/apt,125.0,30
14445597,Skyhome Luxury with Water Views and Parking,Downtown,49.28051,-123.10808,Entire home/apt,245.0,2
14498946,Cozy private room in basement suite,Renfrew-Collingwood,49.24296,-123.02939,Private room,30.0,4
14505465,Central 2 Storey Loft - Spacious 2BR + Parking,Strathcona,49.27671,-123.09865,Entire home/apt,144.0,2
14535292,Vancouver for Vegetarians (Entire home),Kensington-Cedar Cottage,49.24014,-123.0705,Entire home/apt,125.0,4
14538753,Private 2 Bedrooms - Brand New Home,Kensington-Cedar Cottage,49.2547,-123.08894,Entire home/apt,255.0,1
14547306,"⭐UBC/West Pt. Grey. Big, warm 2 bedroom apartment.",West Point Grey,49.25958,-123.20579,Entire home/apt,175.0,1
14569204,Brand new place in the hippest hood,Mount Pleasant,49.2697,-123.10152,Entire home/apt,125.0,30
14570210,Walk to Commercial Drive Skytrain,Kensington-Cedar Cottage,49.25691,-123.06671,Entire home/apt,84.0,3
14580511,Vancouver One Bedroom Apartment,Mount Pleasant,49.25693,-123.08169,Entire home/apt,99.0,2
14595849,2 Bedroom Spectacular Views DT Van.,Downtown,49.28194,-123.1243,Entire home/apt,297.0,30
14613217,Modern + Unique Loft Living // Central location,Mount Pleasant,49.26588,-123.09816,Entire home/apt,188.0,2
14616290,Private bedroom queen sized bed with ensuite bath,Riley Park,49.23974,-123.09653,Private room,68.0,2
14634631,Private bedroom in basement suite,Renfrew-Collingwood,49.24343,-123.02785,Private room,30.0,4
14634633,Cozy room in basement suite.,Renfrew-Collingwood,49.24154,-123.02805,Private room,30.0,3
14649925,Downtown Vancouver Penthouse Private Room 3001,Downtown,49.28638,-123.12279,Private room,145.0,1
14667059,"Private Room with Double Bed, Vancouver",Killarney,49.23163,-123.02525,Private room,42.0,1
14686533,BEST LOCATION-CLOSE TO THE BEACH&DOWNTOWN,Kitsilano,49.26741,-123.15162,Private room,100.0,30
14687943,"1 bedroom in Kits, close to beach",Kitsilano,49.2627,-123.18044,Private room,70.0,1
14688071,VGH Vancouver 3 bdrm w Hot Tub 5 mins to Downtown,South Cambie,49.25369,-123.12322,Entire home/apt,196.0,3
14711719,"Downtown Vancouver Yaletown: seawall, shops, food",Downtown,49.27526,-123.1273,Entire home/apt,162.0,30
14724594,Trendy Yaletown 1 Bdrm with Parking (M1),Downtown,49.2748,-123.11547,Entire home/apt,130.0,30
14726102,Cozy Heritage Home,Marpole,49.21609,-123.13765,Private room,55.0,4
14741933,Downtown Vancouver  Relocation / Business / Travel,Downtown,49.27987,-123.125,Entire home/apt,210.0,2
14744120,"Private Garden Suite in Mid Century Modern,",Oakridge,49.22805,-123.12651,Entire home/apt,200.0,3
14757196,Tropical Vibe 2 (Private Room),Sunset,49.22245,-123.08582,Private room,37.0,1
14775158,Tropical Vibe 1 (Private Room),Sunset,49.22073,-123.08693,Private room,35.0,1
14782807,Mount Pleasant Gem!  Rest well and adventure.,Riley Park,49.25429,-123.10373,Private room,80.0,2
14806208,A gem in the city,Kensington-Cedar Cottage,49.25513,-123.06748,Private room,100.0,1
14806655,Private 1-bdrm suite near Skytrain and Trout Lake,Kensington-Cedar Cottage,49.26219,-123.05862,Entire home/apt,110.0,4
14809328,Garden level suite available for longer stays,Kensington-Cedar Cottage,49.24757,-123.07915,Entire home/apt,161.0,7
14819863,Cozy near downtown: semi-private entry in East Van,Grandview-Woodland,49.27898,-123.06307,Private room,72.0,2
14823177,Ryan's Guest Suite,Mount Pleasant,49.26297,-123.08687,Private room,85.0,1
14823788,Gorgeous Crosstown Condo: stunning Views!,Downtown,49.27948,-123.1096,Entire home/apt,210.0,30
14828137,Artist's Cozy Private Entry Gallary,Renfrew-Collingwood,49.25136,-123.05028,Entire home/apt,61.0,1
14831562,Lovely room,Victoria-Fraserview,49.21111,-123.05543,Private room,49.0,1
14831774,Charming room,Victoria-Fraserview,49.21141,-123.05732,Private room,39.0,1
14856847,Great House off Downtown Sky Train Commercial Dr,Kensington-Cedar Cottage,49.25988,-123.0603,Private room,42.0,1
14858791,Luxury Modern Coal Harbour Apartment 2Beds + 1Bath,Downtown,49.28663,-123.12419,Entire home/apt,250.0,1
14858936,1 bedroom off Trendy Main St,Mount Pleasant,49.25859,-123.09347,Entire home/apt,68.0,2
14859107,Luxury Modern Coal Harbour Apartment 3Beds + 2Bath,Downtown,49.28752,-123.12479,Entire home/apt,225.0,1
14869865,Sweet room,Victoria-Fraserview,49.21075,-123.05678,Private room,37.0,1
14882356,2-level city home w/ rooftop patio,Downtown Eastside,49.28427,-123.08995,Entire home/apt,149.0,3
14884432,NEW  Modern Spacious 2 Bdrm Home!,Oakridge,49.22354,-123.12997,Entire home/apt,169.0,3
14884981,Clean and Simple Room,Marpole,49.21734,-123.12544,Private room,54.0,1
14887513,"Private, Spacious & Sparkling Clean.  Near transit",Hastings-Sunrise,49.26576,-123.03959,Entire home/apt,89.0,2
14917517,East Vancouver Home,Kensington-Cedar Cottage,49.25359,-123.06137,Entire home/apt,100.0,2
14919115,Quiet place in downtown,Shaughnessy,49.25646,-123.15063,Private room,85.0,6
14929609,"Kits Beach! Big one bedroom top floor, sleeps 3-4",Kitsilano,49.26642,-123.15099,Entire home/apt,110.0,30
14936241,Coach House with Private Patio and Terrace,Kitsilano,49.26246,-123.17986,Entire home/apt,294.0,1
14946886,Quiet Mt. Pleasant Character Duplex,Mount Pleasant,49.25934,-123.10622,Entire home/apt,89.0,2
14992464,Heart of YALETOWN,Downtown,49.27625,-123.12459,Entire home/apt,150.0,3
14992567,"Loft Bedroom, Under the North Eaves",Grandview-Woodland,49.27949,-123.06333,Private room,46.0,3
15008574,Between the Beach and Broadway,Kitsilano,49.26673,-123.17636,Entire home/apt,110.0,4
15022825,"Cozy, Spacious and Modern 1 Bedroom Accommodation",Grandview-Woodland,49.2651,-123.05756,Entire home/apt,85.0,3
15037603,Private Garden Sanctuary on 'The Drive',Grandview-Woodland,49.27305,-123.06272,Entire home/apt,83.0,2
15040167,Furnished 2 BDRM Coach House,Riley Park,49.25235,-123.11423,Entire home/apt,132.0,30
15041985,Private Unit in a residential neighborhood,Renfrew-Collingwood,49.25312,-123.04659,Entire home/apt,129.0,2
15043236,Jessie Crawford's Attic,Downtown Eastside,49.2774,-123.08716,Entire home/apt,125.0,30
15058838,Local living! Commercial Dr studio w/easy transit,Kensington-Cedar Cottage,49.25691,-123.07358,Entire home/apt,120.0,3
15084564,Beautiful place,Kitsilano,49.26134,-123.17957,Entire home/apt,139.0,2
15086009,New Executive Home,Hastings-Sunrise,49.26933,-123.05601,Entire home/apt,249.0,3
15096629,Lovely Studio Apartment in the heart of Kitsilano,Kitsilano,49.25766,-123.1598,Entire home/apt,120.0,7
15111957,Cozy Room,Victoria-Fraserview,49.2126,-123.05762,Private room,49.0,1
15147197,"Small, Studio Suite close the Sea!",Kitsilano,49.26645,-123.16064,Entire home/apt,85.0,1
15149620,Self-Contained Studio in Character Home,Hastings-Sunrise,49.27891,-123.04687,Entire home/apt,61.0,3
15164422,Top Floor near Skytrain-mins to Downtown,Hastings-Sunrise,49.26214,-123.04623,Private room,80.0,2
15197174,Cozy Studio in Mount Pleasant,Mount Pleasant,49.26098,-123.10768,Entire home/apt,55.0,7
15255610,Central Bright 1Bed in Mt. Pleasant - 30 day min.,Mount Pleasant,49.26039,-123.0995,Entire home/apt,66.0,30
15287755,Brand New Panoramic Water View Executive Suite,Downtown,49.28004,-123.11581,Entire home/apt,8315.0,30
15288267,Granville Street Gem 1Bed + Parking (B2),Downtown,49.27808,-123.12493,Entire home/apt,130.0,30
15312395,2 bedroom garden level Dunbar- Jericho Beach,Dunbar Southlands,49.25435,-123.19433,Entire home/apt,139.0,2
15314563,Family friendly & Spacious 2 bdrm in Mt Pleasant,Mount Pleasant,49.25966,-123.08896,Entire home/apt,140.0,5
15321958,In the heart of Vancouver,Kitsilano,49.26448,-123.16206,Private room,65.0,30
15326359,Fairview Luxury 1.5 Bed w Priv Terrace-30 day min,Fairview,49.26371,-123.11869,Entire home/apt,145.0,30
15329853,"TRANSIT NEARBY,CONVIENIENT LOCATION,HUGE SPACE!!!",Renfrew-Collingwood,49.2516,-123.05185,Entire home/apt,149.0,1
15330197,Yaletown Lux 2Bed/Bath+Den+Concierge+Gym+RoofPatio,Downtown,49.27966,-123.11835,Entire home/apt,180.0,30
15346408,Cozy Home,Kitsilano,49.26139,-123.181,Entire home/apt,118.0,2
15363445,Warm in Vancouver,Kitsilano,49.26442,-123.16126,Private room,75.0,30
15363953,Awesome in Vancouver,Kitsilano,49.26358,-123.16316,Private room,85.0,30
15390640,"Vancouver Special, Close to Skytrain & Downtown",Mount Pleasant,49.25933,-123.08004,Entire home/apt,300.0,2
15424088,Boutique Suites - King room,Downtown,49.28695,-123.11921,Entire home/apt,151.0,1
15433588,Cozy 2-Bedrooms Suite!,Grandview-Woodland,49.27591,-123.06747,Entire home/apt,180.0,1
15439018,"Modern, fully featured, the heart of Mt Pleasant",Mount Pleasant,49.26016,-123.0998,Entire home/apt,80.0,3
15455452,Sunny two bedroom suite in Kitsilano heritage home,Kitsilano,49.26659,-123.16124,Entire home/apt,325.0,3
15508214,Waterside townhouse license # (Phone number hidden by Airbnb),Fairview,49.26755,-123.12748,Entire home/apt,350.0,5
15512935,Fun & Funky Room on Hip East Van,Kensington-Cedar Cottage,49.25454,-123.08128,Private room,28.0,30
15535027,7 week rental of unit in Vancouver core,Grandview-Woodland,49.28149,-123.0606,Entire home/apt,34.0,30
15541440,Private room in modern Chinatown apartment,Downtown Eastside,49.28029,-123.10244,Private room,51.0,1
15542567,"Sparkling clean in Kitsilano - 2 bed, 5 ppl",Kitsilano,49.26849,-123.15631,Entire home/apt,400.0,2
15555062,Bright & Cozy Private Bed/Bath in Mount Pleasant!,Riley Park,49.24162,-123.10292,Private room,94.0,2
15582940,3BDR Beautiful Home with Gorgeous Views,Arbutus Ridge,49.24543,-123.16772,Entire home/apt,149.0,30
15624482,4time vancouver superhost 1,Renfrew-Collingwood,49.25274,-123.03425,Private room,15.0,30
15626890,Coal harbour/ Stanley park/ Convention centre,Downtown,49.28858,-123.12369,Entire home/apt,145.0,3
15642691,Kits point duplex Amazing Location,Kitsilano,49.27433,-123.15025,Entire home/apt,275.0,2
15642866,Cosy 1 brm apartment by kits beach,Kitsilano,49.2737,-123.15204,Entire home/apt,400.0,2
15646460,"Parkside Character Home, 6 min from Downtown",South Cambie,49.25266,-123.11822,Entire home/apt,500.0,5
15648459,Perfect for the Solo Woman Traveler,Kitsilano,49.2687,-123.17589,Private room,85.0,2
15649496,Cozy and convenient 1 bedroom condo downtown.,Downtown,49.2769,-123.11823,Entire home/apt,155.0,30
15695306,Wonderful Downtown Living with AC,Downtown Eastside,49.28225,-123.11177,Entire home/apt,90.0,2
15696943,"NEW!!! Best location Downtown, 1 Bedroom with A/C",Downtown Eastside,49.28319,-123.11318,Entire home/apt,108.0,2
15706251,Coal Harbour Ocean View Condo,Downtown,49.28881,-123.12462,Entire home/apt,276.0,30
15713789,Main Street Apt. with beautiful Mountain Views,Mount Pleasant,49.26532,-123.10034,Entire home/apt,175.0,2
15735770,5 BR w/ AC 7 min Walk to Train/19 min to Downtown,Renfrew-Collingwood,49.2406,-123.04465,Entire home/apt,300.0,3
15745126,Renovated apartment great neighborhood downtown,Downtown,49.27796,-123.11644,Entire home/apt,184.0,5
15771207,2 Bedrooms Office insuite laundry Pool Gym Hot Tub,Downtown,49.27854,-123.11993,Entire home/apt,80.0,28
15803843,Executive Heritage Home/Best Neighbourhood in City,Kitsilano,49.2679,-123.16203,Entire home/apt,325.0,4
15868021,"Central w/2 bikes- Peaceful, COMFY Westcoast suite",Mount Pleasant,49.26661,-123.09169,Entire home/apt,116.0,2
15868145,Attractive apartment in Mount Pleasant,Mount Pleasant,49.25753,-123.08991,Entire home/apt,79.0,30
15873840,Historic Loft,Downtown Eastside,49.28338,-123.10662,Entire home/apt,145.0,30
15873926,Modern Lux Apartment Yaletown/Granville District,Downtown,49.27704,-123.12912,Entire home/apt,141.0,1
15883383,MONTHLY rental: unique loft in character home(5),Mount Pleasant,49.25788,-123.11087,Entire home/apt,68.0,30
15889253,Downtown+3 bdrm + Pool+Gym+Sauna+BBQ+Parking+View,Downtown Eastside,49.28099,-123.10822,Entire home/apt,240.0,30
15902822,LOVELY Studio in Heritage Row House - own entrance,Downtown Eastside,49.27796,-123.08709,Entire home/apt,72.0,2
15951675,2BR apt in the heart of yaletown with free parking,Downtown,49.2763,-123.12312,Entire home/apt,238.0,3
15967043,NEW!! Superbly Located 1BR + Parking,Downtown,49.28804,-123.12655,Entire home/apt,143.0,30
15974297,"3 beds, 2 baths + Parking by BC Place",Downtown,49.28077,-123.10851,Entire home/apt,250.0,30
15985271,1BDR in the CENTER of Downtown + A/C,Downtown,49.2843,-123.11341,Entire home/apt,98.0,2
15987030,single person Room 87 stpes to kits beach!,Kitsilano,49.2715,-123.15912,Private room,46.0,30
16026015,Gorgeous 2bdrm Garden Suite 15min to downtown PNE,Hastings-Sunrise,49.28305,-123.04464,Entire home/apt,103.0,1
16083491,Modern Gem -  Fully Furnished Apartment,Hastings-Sunrise,49.28467,-123.02859,Entire home/apt,90.0,1
16088312,Sleek 2br in Chinatown,Downtown Eastside,49.27978,-123.09981,Entire home/apt,200.0,2
16177189,Main St Apartment | Pet-Friendly | Eat/Drink/Shop,Mount Pleasant,49.26581,-123.09946,Entire home/apt,123.0,3
16203098,2bdrm Newly renovated & convenient location!,Kensington-Cedar Cottage,49.23811,-123.08889,Entire home/apt,80.0,30
16214132,Cute Beachy Style 2 Bed Garden Suite close to UBC,Dunbar Southlands,49.23001,-123.19814,Entire home/apt,77.0,2
16221082,Private Studio with the Best Downtown Location,West End,49.28204,-123.12746,Entire home/apt,143.0,1
16221349,Chinatown Penthouse Sanctuary,Downtown Eastside,49.27961,-123.09904,Entire home/apt,174.0,30
16232948,Luxury Loft in Downtown Vancouver,Downtown,49.27674,-123.12533,Entire home/apt,399.0,30
16233697,Private entrance to a cosy Kitsilano suite!,Kitsilano,49.26212,-123.16537,Entire home/apt,86.0,30
16243231,Sleek Contemporary Studio,Mount Pleasant,49.25824,-123.10429,Entire home/apt,90.0,7
16259049,Luxury Kits-Point Home 5-bed near Beach & Downtown,Kitsilano,49.2746,-123.14831,Entire home/apt,801.0,2
16272853,MountainView RareFind ExquisitelyNew Skytrain Home,Renfrew-Collingwood,49.25288,-123.05084,Entire home/apt,258.0,3
16289980,Cute & Cozy Private Room/Bath in Mount Pleasant,Mount Pleasant,49.26471,-123.10038,Private room,75.0,2
16296662,Big two bedroom apartment near Commercial Drive.,Grandview-Woodland,49.27187,-123.06274,Entire home/apt,99.0,1
16302576,New Condo in Vancouver,Grandview-Woodland,49.28165,-123.06131,Entire home/apt,110.0,2
16314076,Junior Penthouse Water View Executive Suite,Downtown,49.28115,-123.11842,Entire home/apt,2725.0,30
16314316,Panoramic Ocean City View Suite Home,Downtown,49.28121,-123.11668,Entire home/apt,3067.0,30
16315060,Sunny Central Downtown Spot Sleeps Four! wPARKING!,Downtown,49.27982,-123.12493,Entire home/apt,129.0,28
16339748,Heritage home plus suite in lovely neighbourhood,Kensington-Cedar Cottage,49.25898,-123.0752,Entire home/apt,549.0,5
16381242,Brand new apartment by Science World,Mount Pleasant,49.27117,-123.10344,Entire home/apt,186.0,2
16415903,Spacious Bedroom in Beautiful Character House,Dunbar Southlands,49.24358,-123.17775,Private room,69.0,7
16454250,Cozy 1Br Apartment with parking,Mount Pleasant,49.26364,-123.08352,Entire home/apt,75.0,29
16456363,Modern Spacious Downtown Living & Full Amenities,Downtown,49.27751,-123.12842,Entire home/apt,200.0,3
16456498,Artist Loft 2 Bed + 1 Bath in Trendy Neighbourhood,Downtown Eastside,49.28078,-123.1021,Entire home/apt,300.0,2
16456872,Central Comfortable 3 Bedroom House in Vancouver,Grandview-Woodland,49.27597,-123.05674,Entire home/apt,239.0,1
16491614,Location! Parking! New reno. & pool.,West End,49.27971,-123.13493,Entire home/apt,96.0,2
16491812,Cozy city centre,South Cambie,49.25582,-123.12243,Entire home/apt,120.0,1
16522048,cozy 1 bedroom suite near main street,Riley Park,49.24582,-123.09833,Entire home/apt,45.0,1
16532458,Lovely Room in Shaunessy Vancouver,Shaughnessy,49.25015,-123.12845,Private room,45.0,3
16548759,Cozy Private Room in a quiet neighbourhood,Victoria-Fraserview,49.23064,-123.06731,Private room,32.0,3
16568805,Big. Quiet. Convenient. Near funky Commercial Dr.,Grandview-Woodland,49.26535,-123.06122,Entire home/apt,230.0,4
16578149,Private front entrance 15-20mins drive to downtown,Hastings-Sunrise,49.27508,-123.02868,Entire home/apt,95.0,3
16589223,Private bedroom between Main and Cambie.,Riley Park,49.25495,-123.11236,Private room,61.0,1
16599114,Private Room in Heritage House Commercial Drive,Grandview-Woodland,49.27068,-123.06712,Private room,80.0,3
16616603,Garden View Ensuite steps from 29th Ave Skytrain,Renfrew-Collingwood,49.24554,-123.048,Private room,59.0,30
16619681,Great View Modern Condo 5min to Downtown Vancouver,Strathcona,49.26768,-123.09599,Entire home/apt,77.0,30
16631353,Cozy room in quiet neighbourhood,Kensington-Cedar Cottage,49.24912,-123.06934,Private room,39.0,30
16634168,Home  in Trendy Mount Pleasant mins to downtown,Riley Park,49.25635,-123.0985,Entire home/apt,130.0,2
16638532,Great One-Bedroom Suite in Yaletown Vancouver,Downtown,49.27595,-123.12347,Entire home/apt,96.0,1
16660117,"Cozy Private Bed Room, Middle room in a house",Victoria-Fraserview,49.22906,-123.06742,Private room,30.0,3
16660494,Small private 1 bedroom,Victoria-Fraserview,49.22929,-123.06855,Private room,24.0,3
16673770,Charming 3 bd home in hip east hood,Grandview-Woodland,49.27985,-123.05817,Entire home/apt,180.0,4
16718520,Minimalist Oasis in Vancouver's Trendy Chinatown,Downtown Eastside,49.28086,-123.09832,Entire home/apt,96.0,3
16720749,Casa Serena,Mount Pleasant,49.25964,-123.08976,Entire home/apt,94.0,3
16740054,ROOFTOP Hot Tub! Large Loft in Gastown,Downtown Eastside,49.28366,-123.10516,Entire home/apt,400.0,2
16752966,Character home in Great Kits Location,Kitsilano,49.26112,-123.1664,Entire home/apt,149.0,5
16755663,Cozy Private Bedroom in Vancouver,Victoria-Fraserview,49.23111,-123.06862,Private room,39.0,3
16766894,Delightful garden apartment in Mount Pleasant,Mount Pleasant,49.25804,-123.10904,Entire home/apt,85.0,1
